group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
98,1,20.0,8,13,0.0,1,1,1,1,10.0
99,3,10.0,3,49,0.0,1,1,1,1,10.0
99,3,20.0,8,8,0.0,1,1,1,1,10.0
99,1,20.0,9,0,0.0,1,1,1,1,10.0
99,0,0.0,130,0,0.0,1,1,1,1,30.0
99,2,10.0,3,52,0.0,1,1,1,1,10.0
99,2,20.0,7,7,0.0,1,1,1,1,10.0
99,1,10.0,4,26,0.0,1,1,1,1,10.0
100,4,10.0,58,22,0.0,1,1,1,1,20.0
100,0,0.0,141,0,0.0,1,1,1,1,30.0
100,5,0.0,11,0,40.0,1,1,1,1,30.0
100,3,20.0,9,1,0.0,1,1,1,1,10.0
100,1,10.0,3,17,0.0,1,1,1,1,10.0
100,1,20.0,8,15,0.0,1,1,1,1,10.0
100,3,10.0,4,25,0.0,1,1,1,1,10.0
101,0,10.0,31,0,0.0,1,1,1,1,140.0
101,0,230.0,88,2,0.0,1,1,1,1,30.0
101,0,0.0,0,39,0.0,1,1,1,1,10.0
101,0,150.0,168,6,0.0,1,1,1,1,80.0
102,0,0.0,148,0,230.0,1,1,1,1,310.0
103,0,0.0,161,0,2320.0,1,1,1,1,3300.0
104,0,0.0,138,0,200.0,1,1,1,1,340.0
105,0,0.0,146,0,320.0,1,1,1,1,340.0
106,0,20.0,63,3,0.0,1,1,1,1,20.0
106,0,40.0,173,0,0.0,1,1,1,1,310.0
106,0,0.0,0,29,0.0,1,1,1,1,10.0
106,0,10.0,7,11,0.0,1,1,1,1,10.0
107,0,0.0,147,0,320.0,1,1,1,1,350.0
111,5,0.0,0,23,0.0,1,1,1,1,10.0
111,20,0.0,153,0,30.0,1,1,1,1,40.0
111,40,0.0,163,0,40.0,1,1,1,1,40.0
111,29,0.0,165,0,40.0,1,1,1,1,40.0
111,31,0.0,123,0,40.0,1,1,1,1,40.0
111,21,0.0,156,0,30.0,1,1,1,1,40.0
111,47,0.0,159,0,40.0,1,1,1,1,40.0
111,17,0.0,166,7,40.0,1,1,1,1,40.0
111,45,0.0,122,0,40.0,1,1,1,1,40.0
111,33,0.0,138,0,40.0,1,1,1,1,40.0
111,32,30.0,0,15,0.0,1,1,1,1,10.0
111,26,0.0,168,4,40.0,1,1,1,1,40.0
111,38,0.0,168,1,40.0,1,1,1,1,40.0
111,35,0.0,168,2,40.0,1,1,1,1,40.0
111,37,0.0,175,0,50.0,1,1,1,1,40.0
111,36,0.0,16,0,40.0,1,1,1,1,40.0
111,43,0.0,22,0,40.0,1,1,1,1,40.0
111,16,0.0,170,0,40.0,1,1,1,1,40.0
111,41,0.0,171,0,40.0,1,1,1,1,40.0
111,27,30.0,0,33,0.0,1,1,1,1,10.0
111,34,30.0,3,12,0.0,1,1,1,1,10.0
111,44,0.0,69,0,50.0,1,1,1,1,40.0
111,13,0.0,166,5,40.0,1,1,1,1,40.0
111,46,0.0,50,0,40.0,1,1,1,1,40.0
111,19,0.0,166,4,40.0,1,1,1,1,40.0
111,18,0.0,81,0,50.0,1,1,1,1,40.0
111,28,0.0,166,2,40.0,1,1,1,1,40.0
111,39,0.0,166,1,40.0,1,1,1,1,40.0
112,1,10.0,4,16,0.0,1,1,1,1,10.0
112,1,20.0,62,3,0.0,1,1,1,1,20.0
112,0,0.0,42,0,90.0,1,1,1,1,40.0
112,2,10.0,4,20,0.0,1,1,1,1,10.0
112,2,20.0,62,5,0.0,1,1,1,1,20.0
113,0,0.0,159,0,620.0,1,1,1,1,40.0
114,1,0.0,108,0,260.0,1,1,1,1,40.0
114,3,10.0,4,19,0.0,1,1,1,1,10.0
114,2,0.0,39,0,70.0,1,1,1,1,40.0
114,3,20.0,62,9,0.0,1,1,1,1,20.0
114,0,0.0,165,0,680.0,1,1,1,1,40.0
115,0,20.0,62,2,0.0,1,1,1,1,20.0
115,0,10.0,4,72,0.0,1,1,1,1,10.0
115,1,20.0,62,8,0.0,1,1,1,1,20.0
115,1,10.0,4,23,0.0,1,1,1,1,10.0
116,0,0.0,11,0,0.0,1,1,1,1,40.0
117,9,0.0,22,0,80.0,1,1,1,1,40.0
117,2,20.0,0,10,0.0,1,1,1,1,10.0
117,7,0.0,123,0,80.0,1,1,1,1,40.0
117,2,30.0,4,75,0.0,1,1,1,1,10.0
117,10,0.0,165,0,80.0,1,1,1,1,40.0
117,0,0.0,10,0,60.0,1,1,1,1,40.0
118,0,0.0,104,0,300.0,1,1,1,1,40.0
120,0,0.0,145,0,0.0,1,1,1,1,40.0
121,1,0.0,84,0,210.0,1,1,1,1,40.0
121,0,0.0,109,0,290.0,1,1,1,1,40.0
124,0,0.0,161,0,6330.0,1,1,1,1,430.0
125,0,0.0,103,0,460.0,1,1,1,1,460.0
126,0,0.0,158,0,230.0,1,1,1,1,470.0
127,2,0.0,161,0,690.0,1,1,1,1,470.0
127,1,0.0,128,0,690.0,1,1,1,1,470.0
127,0,0.0,20,0,690.0,1,1,1,1,470.0
